,0
0,0.001524157169031648
1,0.0013356336094856314
2,0.00012263765741127308
3,-0.0024811546834151432
4,-0.006805581134606387
5,-0.012203656735537027
6,-0.018077924645635512
7,-0.023891616468123322
8,-0.02916307083139169
9,-0.0334602471438421
10,-0.036395467579945384
11,-0.038083880889516086
12,-0.03863695852397364
13,-0.03815909535005724
14,-0.0367505133131123
15,-0.03449734513479652
16,-0.031915520884732596
17,-0.029076346521173857
18,-0.02601539566606914
19,-0.023208730529893806
20,-0.02110839233862105
21,-0.020122829373756534
22,-0.020173185943510585
23,-0.020705578107123923
24,-0.021189025363792524
25,-0.02114553661626739
26,-0.02058246288318033
27,-0.019974587312615366
28,-0.019359587047155014
29,-0.0187404777964566
30,-0.018122526133082184
31,-0.01751166245229263
32,-0.016922166293572793
33,-0.016357547965266006
34,-0.01581585630686777
35,-0.015295159348357457
36,-0.014793755826187027
37,-0.014310080198706165
38,-0.013848838984599654
39,-0.013410844485464146
40,-0.012992335460724647
41,-0.012592138588026547
42,-0.012652742421820573
43,-0.013161952693112156
44,-0.014079125490509492
45,-0.01536411699878526
46,-0.016981339593697964
47,-0.018450441010009477
48,-0.019750130150282708
49,-0.020451410725498498
50,-0.02057616945665508
51,-0.02018614037179134
52,-0.01933541042713438
53,-0.018517535515636174
54,-0.017761989255891786
55,-0.017063854499428155
56,-0.016424071468557955
57,-0.015840773257096208
58,-0.01529979671682602
59,-0.014798490405932618
60,-0.014339659514111869
61,-0.013921815540294702
62,-0.013545658516416204
63,-0.01321143067715802
64,-0.012911851153102782
65,-0.012639863533900453
66,-0.012388358715293757
67,-0.01216101430112615
68,-0.011954625860531642
69,-0.012211935856439204
70,-0.012913984185782601
71,-0.014014813932170078
72,-0.01547958316804987
73,-0.01681993137075999
74,-0.01756680420645007
75,-0.0177470738670491
76,-0.01784758726805813
77,-0.017927598129239275
78,-0.017988484361513235
79,-0.018030697224285186
80,-0.018049510724967188
81,-0.018044901310425132
82,-0.018008768739086856
83,-0.01795193301089637
84,-0.01787986744618597
85,-0.017798869289965102
86,-0.017715378071038623
87,-0.017636366608817067
88,-0.017566297159317124
89,-0.017505756647526738
90,-0.017451914478322283
91,-0.01740159753768089
92,-0.017350243663447174
93,-0.017292910381500493
94,-0.01723356762538608
95,-0.01717172403809486
96,-0.01710995587392672
97,-0.017054319753542657
98,-0.01701315405553827
99,-0.01698236431486122
100,-0.01695948089777266
101,-0.016657196365488014
102,-0.015812745423242403
103,-0.014653071100801052
104,-0.01294292664124752
105,-0.010892337775101568
106,-0.008271710617726358
107,-0.005390544206900216
108,-0.0023035227477732345
109,0.0005402659944226951
110,0.0026860850427699035
111,0.00415858129518365
112,0.005012005971844813
113,0.005302776909871465
114,0.005534858627084249
115,0.005741925000669834
116,0.005937358641888046
117,0.006128336506366017
118,0.0063192486303003115
119,0.006951871004963861
120,0.008020040774590287
121,0.00947027227061481
122,0.01126579070775513
123,0.013368773593170902
124,0.015303542171833495
125,0.0166050456724407
126,0.016853865984764127
127,0.016121277272450163
128,0.014964777764015835
129,0.013907834512481898
130,0.01296098742697982
131,0.012562372037971059
132,0.012683548517662846
133,0.013278558885373437
134,0.01429003891989633
135,0.015679309494150306
136,0.01694398247051976
137,0.018072099890499294
138,0.019081087376408012
139,0.019989031699702453
140,0.020807810630417478
141,0.021552059379647437
142,0.02222942665683214
143,0.022852150073949362
144,0.02299956678631654
145,0.022674565393602464
146,0.02191186282530766
147,0.021204944139572746
148,0.020574189042776192
149,0.019567058865024745
150,0.018178722913023693
151,0.016902112402098046
152,0.015774845767478674
153,0.014798286164124486
154,0.013974845153899018
155,0.013308052056531405
156,0.012802501502095387
157,0.0124595819915585
158,0.01227131419245664
159,0.01268881656845644
160,0.013211572510704261
161,0.013811639643327656
162,0.014483934323052283
163,0.015215614925319754
164,0.01555227670942294
165,0.015489599000978238
166,0.015072561349651847
167,0.01433883143321868
168,0.013324806111602028
169,0.012067500533042397
170,0.011025069863006332
171,0.010238698219308562
172,0.009245548529357217
173,0.008458579203032057
174,0.008336501541698293
175,0.008843729266828637
176,0.009906144335458666
177,0.011453617596983046
178,0.013420667951673959
179,0.015327997713904917
180,0.01713399620140077
181,0.01838902524822128
182,0.019125170512458878
183,0.01939748390784657
184,0.019719814625083876
185,0.019628083737063706
186,0.019154680634977828
187,0.01881320556202848
188,0.01860167242749844
189,0.018509667715542077
190,0.01852917711183988
191,0.01865504230471071
192,0.018415627315315763
193,0.017834691172021744
194,0.016952846876597594
195,0.015808437386500396
196,0.014896216821788322
197,0.014677361767996056
198,0.015103645228444096
199,0.01611995253964138
200,0.0172408685922385
201,0.017972846051804714
202,0.018305391222834144
203,0.018275779699450156
204,0.017912410718287752
205,0.017242647075968787
206,0.01674473109897434
207,0.016424650696291065
208,0.016273246964563226
209,0.016263224243342922
210,0.016390982836985923
211,0.01664718418830602
212,0.017025404065178273
213,0.017517649227434262
214,0.017653738785069928
215,0.017432521721798988
216,0.01688279278156135
217,0.016030121899836658
218,0.015352095132384225
219,0.015309553357647943
220,0.015875310131573173
221,0.016520782534031886
222,0.017216305193065162
223,0.017497288467785976
224,0.017392378192087943
225,0.017403876444790578
226,0.0175405717401389
227,0.017351121369070688
228,0.016828882239432907
229,0.016010722625706908
230,0.014930937941955325
231,0.014064133591807026
232,0.013870106923014713
233,0.01430787528764843
234,0.014868308613098957
235,0.015056684500637685
236,0.01488260198437219
237,0.014826725477218305
238,0.014463530117936108
239,0.014239342634966956
240,0.014181025450146434
241,0.014720375315702361
242,0.015823594265974572
243,0.017428882298133885
244,0.019039597909204842
245,0.0201726987244355
246,0.020392578931488714
247,0.0197627207500648
248,0.0188134158746871
249,0.017605210430849505
250,0.01660284910537113
251,0.015841272307126175
252,0.015304212990914445
253,0.014969795934425711
254,0.014798318679726696
255,0.01476842688898139
256,0.014858497309198304
257,0.015047753825086607
258,0.01532911178970453
259,0.01522640906875683
260,0.014766258774270957
261,0.014446437410373436
262,0.01426974620921917
263,0.01468742780789034
264,0.015198843037067533
265,0.015316334890974836
266,0.015065960031864778
267,0.014483414654332227
268,0.013608125855908648
269,0.012476235631263766
270,0.011579837085232914
271,0.010913528208762013
272,0.010458900672157156
273,0.010203027720513846
274,0.010138403380071548
275,0.009807206447512984
276,0.009620130720544795
277,0.009612873187114568
278,0.010198328475546026
279,0.010925339213729401
280,0.011298173259421285
281,0.010867779743278128
282,0.010097646366830526
283,0.009496459229998422
284,0.009077652304906536
285,0.008838346672998654
286,0.008753519925131403
287,0.008789695884640736
288,0.008927897998083356
289,0.009605386012276451
290,0.010352437891447908
291,0.011136635184203714
292,0.011503227765333746
293,0.01190859670948563
294,0.011933291945815494
295,0.011590368671543949
296,0.011370928807330927
297,0.011280689892614326
298,0.011308177049594859
299,0.011434927892508995
300,0.011658021639302518
301,0.011972630777067339
302,0.012816225843311546
303,0.013721378448950272
304,0.014658780559659412
305,0.015176510619479
306,0.015277766332446596
307,0.014996568588182324
308,0.014374675379615676
309,0.01343430460797812
310,0.012206384057270148
311,0.011169906342139768
312,0.010345611768295182
313,0.009717610514518915
314,0.009271639783372532
315,0.008977373314719594
316,0.008818022598420683
317,0.00878817430008172
318,0.008871523360917566
319,0.009064345040743271
320,0.00936207135127054
321,0.009752788657324318
322,0.010229129482994592
323,0.010788375699584574
324,0.010991681580959867
325,0.01082733485510623
326,0.010327609795510728
327,0.009534777921055282
328,0.008927390316252115
329,0.008968973009556791
330,0.009621157003036451
331,0.010817461032964326
332,0.012499203927725855
333,0.014186870156825071
334,0.01583061035302258
335,0.01697529072505266
336,0.01764597752069208
337,0.017896131435809037
338,0.017319967152037208
339,0.016417778447476383
340,0.015703175035821193
341,0.01518410915768964
342,0.01483545018747856
343,0.01419389651737113
344,0.013700105894922654
345,0.0133738633224183
346,0.01273045811903617
347,0.012247419434987972
348,0.011924613113935667
349,0.011287843510279894
350,0.010348548770819033
351,0.008867294925010816
352,0.0066153606843371016
353,0.003829951337860127
354,0.0007575562943251679
355,-0.002379179161435152
356,-0.005380205182424991
357,-0.008065768255560046
358,-0.010274236345442445
359,-0.011860393076780218
360,-0.013147718150056553
361,-0.014445816440930237
362,-0.01649702815331011
363,-0.019098143535463796
364,-0.021817446115858896
365,-0.02460433523310912
366,-0.027004996833880357
367,-0.028576698460339722
368,-0.029371932808097467
369,-0.029455697399533243
370,-0.02891891044829875
371,-0.027830399211131285
372,-0.026693403114226077
373,-0.025996471995798354
374,-0.026179851150819333
375,-0.027639560403157626
376,-0.030275928546328323
377,-0.033965053274278345
378,-0.0381447167037563
379,-0.04228133804528644
380,-0.04589461063961231
381,-0.04855272432932045
382,-0.04986728583075828
383,-0.04995243996973442
384,-0.048929687714697856
385,-0.046913676827567974
386,-0.04443749050715251
387,-0.041590747569385744
388,-0.038874601312808954
389,-0.036300752956275995
390,-0.03432455178461491
391,-0.03289340395119922
392,-0.03195085963686117
393,-0.03191569606382916
394,-0.03271147923809781
395,-0.034241945851639644
396,-0.036421539564825745
397,-0.03872972367944483
398,-0.0406718086455653
399,-0.04180328137861755
400,-0.04217933572427679
401,-0.041861649104269594
402,-0.040917923515263466
403,-0.039417374608402334
404,-0.03788536556949107
405,-0.03680181261837001
406,-0.0361341492565892
407,-0.035839973808418746
408,-0.035871907469311015
409,-0.036200281670626167
410,-0.036794008975265635
411,-0.03763825891670525
412,-0.03869250130292712
413,-0.03992817263277093
414,-0.04132554486516793
415,-0.042432352082067304
416,-0.043247848902962405
417,-0.04380139857584098
418,-0.044130727156686866
419,-0.04426092167135676
420,-0.044223970031154414
421,-0.04402216781581081
422,-0.04366575939498385
423,-0.043170243694447
424,-0.04257256607503823
425,-0.04188836734013002
426,-0.04113471014359549
427,-0.040316279351803486
428,-0.03990907532123278
429,-0.0398915659705934
430,-0.04021160746337604
431,-0.04082816056763661
432,-0.04170942256966925
433,-0.04283771257835278
434,-0.043727811481788725
435,-0.044369428846303904
436,-0.04434366828386138
437,-0.043685778259838326
438,-0.04246070285459491
439,-0.040742106480363915
440,-0.039026216446017115
441,-0.03779634490587114
442,-0.03703332700358608
443,-0.03668940067884319
444,-0.03673331051972717
445,-0.037124252555790216
446,-0.03781946835386685
447,-0.038785447861886535
448,-0.04000617504875592
449,-0.04099924753381812
450,-0.04174461681522712
451,-0.04199571158726778
452,-0.0419591772379313
453,-0.04140509493533773
454,-0.039642065558729955
455,-0.03694438637546371
456,-0.03313666673547422
457,-0.02804080991627722
458,-0.021937323423627975
459,-0.01511991477781982
460,-0.007855135777471434
461,-0.00038279260644724644
462,0.007081458382709682
463,0.014343621878736279
464,0.021042150696598094
465,0.026752838888786767
466,0.03109180843928816
467,0.03371377246978424
468,0.03430818165368743
469,0.03305219002496407
470,0.030138516743195565
471,0.02574313143882434
472,0.02046398056345833
473,0.014872864668422636
474,0.00948479375928235
475,0.004762516320293342
476,0.0011219289011528133
477,-0.0015184584077880814
478,-0.0032621626451490027
479,-0.004192405457378756
480,-0.004380169030974601
481,-0.003908734811099324
482,-0.0028665959524456497
483,-0.0013283493511238031
484,0.0006431902523944544
485,0.0025464900788703115
486,0.004359411742188124
487,0.006091951711250543
488,0.0077598729381245235
489,0.00937783119600577
490,0.0109545909284392
491,0.012486446956090802
492,0.013987233264572962
493,0.015467950933980568
494,0.01694515856067902
495,0.01841864679084071
496,0.019453769416589717
497,0.019606397532023978
498,0.018910956684514924
499,0.017889813122969445
500,0.016608600510890303
